item_id,src,hypo_A,hypo_B,label
item_0419,I also wonder whether the Davis Cup played a part.,我也想知道戴维斯杯是否也起到了一定作用。,我也在想戴维斯杯是否起了一定的作用。,
item_0420,"I just want to extend a big ""Welcome!"" to Darin Darin Fisher who joined me at Google this week.",我只想热烈欢迎本周加入 Google、与我共事的 Darin Fisher！,我只想对本周加入谷歌与我共事的达林·费希尔（Darin Fisher）致以热烈的“欢迎！”,
item_0421,"But yes, thank you. A little food can't do any harm.",不过好吧，谢谢。吃点东西总不会有什么坏处。,不过，还是谢谢你。吃点东西没什么坏处。,
item_0422,"I just got of the phone with Hai and he told me how to make an adjustment on a day to day basis in regards to incorrect liquidations but he also explained this is just to make the daily P&L #'s right, if nothing were done the month end P&L would still somehow work out because adjustments would be made.",我刚和阿海通完电话，他教了我如何针对清算错误进行日常调整，但他也解释说这只是为了让每日的损益数据准确，即使什么都不做，月末的损益最终也还是能对得上，因为届时会进行调整。,我刚和 Hai 通完电话，他告诉我如何针对错误清算逐日进行调整；但他也解释说，这样做只是为了确保每日盈亏数据正确。即使什么都不做，月底盈亏最终也会以某种方式对上，因为届时会进行相应调整。,
item_0423,"Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success, and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed-door talks at the international airport late Saturday in an effort to keep the salvage effort on track, diplomatic sources said.",外交消息人士表示，彼得森曾与库马拉通加以及身处叛军大本营基里诺奇的泰米尔猛虎组织隐秘首领维卢皮莱·普拉巴卡兰举行会谈，但未能取得成效；为此，泰米尔叛军首席谈判代表安东·巴拉辛汉姆与挪威特使埃里克·索尔海姆于周六晚些时候在国际机场举行了闭门会谈，试图让这一挽救局势的努力重回正轨。,外交消息人士称，彼得森分别与库马拉通加以及在叛军据点基利诺奇深居简出的猛虎组织领导人韦卢皮莱·普拉巴卡兰举行了会谈，但均未取得成果；为使挽救努力继续推进，泰米尔叛军首席谈判代表安东·巴拉辛厄姆和挪威特使埃里克·索尔海姆于周六深夜在国际机场举行了闭门会谈。,
item_0424,"'Well, let us say three months before we can make a start.",“好吧，就说我们要过三个月才能开始吧。,“嗯，就算还要三个月我们才能开始吧。”,
item_0425,"I also deleted ""subject to recall"" based on our discussion, assuming you get approval for that revision.",根据我们的讨论，我也删除了“视召回情况而定”这一表述，前提是该修改能获得您的批准。,根据我们的讨论，我还删除了“可被召回”这一表述，前提是你能获得对该修订的批准。,
item_0426,"Ben made another announcement on March 28, 2005:",Ben 于 2005 年 3 月 28 日再次发布了一则公告：,本于2005年3月28日发布了另一项声明：,
item_0427,A query that uses wildcard characters in a criteria expression can produce different results under each query mode.,在条件表达式中使用通配符的查询可能会在不同查询模式下产生不同的结果。,在准则表达式中使用通配符的查询在每种查询模式下可能会产生不同的结果。,
item_0428,Gore released a statement Friday taking Bush to task for his comments on Pakistan's recent coup.,戈尔于周五发表声明，严厉指责布什针对巴基斯坦近期政变所发表的言论。,戈尔周五发表声明，严厉批评布什就巴基斯坦近期政变发表的言论。,
item_0429,This is unlike the situation last year in Asia when we evacuated U.S. citizens from areas that were hit by the tsunami - a phenomenon that is much less predictable than the Hezbollah-provoked destruction that rained down on Lebanon.,这不同于去年在亚洲的情形，当时我们从遭受海啸袭击的地区撤离了美国公民——海啸这种现象远比真主党挑起并降临在黎巴嫩的破坏更难预测。,这与去年我们在亚洲从遭受海啸袭击的地区撤离美国公民的情况不同——相比于真主党挑起并倾泻在黎巴嫩的毁灭性破坏，海啸这种现象的不可预测性要高得多。,
item_0430,"As the American public gradually wearies of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.",随着美国公众对伊拉克危机日渐疲惫，一些人开始担忧，这场战争恐将因滋生反美恐怖主义而反噬美国自身。,随着美国公众逐渐对伊拉克危机感到厌倦，一些人开始担心，这场战争可能会为反美恐怖主义创造滋生土壤，从而反噬美国。,
item_0431,"Shrugging, he gives up and I turn to the twice disagreeable chicken and eat guiltily, my appetite spoiled.",他耸了耸肩，不再坚持，我则转而对付那盘令人加倍生厌的鸡肉，心怀愧疚地吃着，顿时胃口全无。,他耸耸肩，作罢了；我转而面对那份加倍令人倒胃口的鸡肉，满怀愧疚地吃起来，胃口早已全无。,
item_0432,"When you blame it all on society, there's noone to to take responsibility and all of a sudden you have generation of fucked up kids who are likley smoking, drinking, doing drugs, fucking the neighbor or some internet perv just because you are too lazy to see waht they're doing.",当你把一切都归咎于社会时，就没人会承担责任；突然之间，你就养出了一代烂透了的孩子，他们很可能抽烟、喝酒、吸毒，跟邻居或网上的变态鬼混，只因为你懒得去看看他们到底在干什么。,当你把一切责任都推给社会时，就没人来承担责任了，突然之间你就培养出了一代垮掉的孩子，他们极可能去抽烟、喝酒、吸毒，甚至和邻居或网络变态乱搞，而这仅仅是因为你懒得去关注他们到底在干什么。,
item_0433,Please let me know what shape you all think the offer ought to take and we can revise accordingly.,请告知你们认为这份要约应以何种形式提出，我们可以据此进行相应修改。,请大家告诉我你们认为这份报价方案应该以何种形式呈现，以便我们进行相应的调整。,
item_0434,"It was only months and months afterwards, when I made the attempt to recover what was left of the body, that I heard the original quarrel arose from a misunderstanding about some hens.",直到过了好几个月，在我试图去收敛他的遗骸时，才听说最初的那场争吵竟然是因几只母鸡的误会而起。,直到许多个月之后，当我试图找回遗体残骸时，我才听说最初的争吵竟是源于一场关于几只母鸡的误会。,
item_0435,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis (and assume everything will work out at month end)?,这是否意味着，对于6月以及7月的某一段时间，我们无需采取任何行动，而只需在后续期间进行调整（并假设到月末一切都会处理妥当）？,这是否意味着，对于六月份和七月份的某一部分时间，我们什么都不用做，只需在后续进行调整（并假设到月底一切都会顺利解决）？,
item_0436,Citizens take their right to petition seriously.,公民高度重视自己的请愿权。,公民十分重视自身的请愿权。,
item_0437,He picked one up and saw that the pages had the narrow lines he preferred.,他拿起一本，发现书页上印着他偏爱的窄行线。,他拿起一本，发现纸页上印着他偏爱的窄行距横线。,
item_0438,I'll try and send one of Peter Cox' as well but may have some problems due to file size.,我也争取把彼得·考克斯的一份作品发过去，但由于文件较大，可能会遇到一些问题。,我也会尽量把彼得·考克斯的一份发过去，但可能会因为文件太大而遇到一些问题。,
item_0439,"Unfortunately for those eager to indefinitely carry on with the lucrative business of conflict resolution in South Asia, Pervez Musharraf has now called Colin Powell's bluff, challenging him to deliver on his frequent statements implying that the Indians jump to his commands.",对于那些热衷于无限期经营南亚冲突调解这门有利可图的生意的人来说，不幸的是，佩尔韦兹·穆沙拉夫如今已经戳破了科林·鲍威尔的虚张声势，迫使他兑现其一再表态中所暗示的说法——印度人会对他的号令言听计从。,不幸的是，对于那些渴望在南亚无限期经营“冲突调停”这桩暴利生意的人来说，佩尔韦兹·穆沙拉夫如今戳穿了科林·鲍威尔的虚张声势，挑战他去兑现其屡次暗示的言论——即印度人对他的命令唯命是从。,
item_0440,At some stage in their development all SMEs experience problems arising from their weak capital resources.,在发展的某个阶段，所有中小企业都会因资金实力薄弱而遇到问题。,所有中小企业在发展过程中的某个阶段都会遇到因资本实力薄弱而引发的问题。,
item_0441,"These are 1) Assassinate or overthrow Gen. Pervez Musharraf, the Pakistani military ""president"" who had made a coup in 1999 and has thrown in his lot with the United States against the Taliban and al-Qaeda.",这些目标包括：1）刺杀或推翻巴基斯坦军方“总统”佩尔韦兹·穆沙拉夫将军；他于1999年发动政变上台，并已与美国结盟，共同对抗塔利班和基地组织。,这些是：1) 暗杀或推翻巴基斯坦军方“总统”佩尔韦兹·穆沙拉夫将军，他于1999年发动政变，并选择与美国站在同一阵线，共同对抗塔利班和“基地”组织。,
item_0442,The people who carry out these underground arms/drugs/sex trafficking deals are trauma based mind controlled slaves.,进行这些地下军火、毒品和人口贩卖交易的人，都是基于创伤而遭受精神控制的奴隶。,那些从事地下军火、毒品和性贩卖交易的人，都是遭受创伤式精神控制的奴隶。,
item_0443,I'll get back to you as soon as I have more info (hopefully later today),一旦有了更多信息，我会尽快回复你（希望是今天晚些时候）。,我一有更多消息就会尽快回复你（希望今天晚些时候）,
item_0444,The vote will take place tomorrow at 12 noon.,投票将于明天中午12点举行。,投票将于明日中午12点举行。,
item_0445,And this has already drawn protests from the Tamil National Alliance (TNA) which was backed by the LTTE in the April general elections held in Sri Lanka.,而这已经引发了泰米尔全国联盟（TNA）的抗议，在斯里兰卡4月举行的大选中，该联盟曾获得泰米尔猛虎组织（LTTE）的支持。,这已引发泰米尔民族联盟（TNA）的抗议，该联盟在斯里兰卡4月举行的大选中曾获得泰米尔伊拉姆猛虎解放组织（LTTE）的支持。,
item_0446,"For some black satire on Fallujah, see Unconfirmed Sources which has some fun with my Weblog.",若想看一些关于费卢杰的黑色幽默，不妨看看“未证实消息”（Unconfirmed Sources），它对我的博客做了一番有趣的调侃。,若想看一些关于费卢杰的黑色讽刺作品，可以去看看 Unconfirmed Sources，那里还拿我的博客调侃了一番。,
item_0447,Most of the dinner guests agree that Russia's internal difficulties are so grave it may have to draw away from Syria.,大多数晚宴宾客都认为，俄罗斯内部面临的困难如此严峻，以至于它可能不得不从叙利亚抽身。,大多数出席晚宴的宾客都认为，俄罗斯的内部困境已如此严峻，以至于它可能不得不从叙利亚抽身。,
item_0448,"Winter and darkness here but in Cambridge, perhaps, there's already spring yelling its head off?",此地冬意正浓、夜色沉沉，而在剑桥，或许春天早已在纵情喧闹？,这里仍是寒冬与黑暗，而在剑桥，也许春天已经在声嘶力竭地呐喊了吧？,
item_0449,"Do you shoot back at someone trying to kill you, standing deliberately behind a group of children?",如果有人故意站在一群孩子身后企图杀你，你会开枪还击吗？,面对一个企图杀死你、却刻意躲在一群孩子身后的人，你会开枪还击吗？,
item_0450,"Nervous people make mistakes, so I suppose there will be a wave of succesfull arab attacks.",人在紧张时会犯错，所以我猜接下来会有一波阿拉伯人的袭击得手。,人紧张就容易犯错，所以我估计接下来会有一波得逞的阿拉伯袭击。,
item_0451,"Suppose, for the sake of discussion, that someone would openly stay in a well-known address in Teheran, hosted by the Iranian Government and financed by it, executing one atrocity after another in Spain or in France, killing hundreds of innocent people, accepting responsibility for the crimes, promising in public TV interviews to do more of the same, while the Government of Iran issues public condemnations of his acts but continues to host him, invite him to official functions and treat him as a great dignitary.",假设为了便于讨论，有个人公开居住在德黑兰一处众所周知的地址，由伊朗政府提供庇护和资助；他在西班牙或法国接连制造暴行，杀害数百名无辜百姓，并对这些罪行宣告负责，甚至在电视公开采访中扬言要变本加厉；而与此同时，伊朗政府虽然在公开场合谴责其行径，却继续收留他，邀请他出席官方活动，并将其奉为上宾。,为便于讨论，不妨设想有这样一个人：他公开住在德黑兰一处众所周知的住所，受伊朗政府接待并由其资助，在西班牙或法国接连制造暴行，杀害数百名无辜者，承认对这些罪行负责，并在电视公开采访中扬言还要继续这样做；与此同时，伊朗政府虽公开谴责他的行径，却仍继续收留他，邀请他出席官方活动，并将他奉为显要人物。,
item_0452,"For example, if you move the Salesperson field to the MultiChart area, a chart is created based on data for each salesperson in that field.",例如，如果您将“销售员”字段移动到“多图表”区域，系统将根据该字段中每位销售员的数据分别创建一个图表。,例如，如果将“销售人员”字段移动到“多图表”区域，系统会根据该字段中每位销售人员的数据分别创建图表。,
item_0453,"I like Hayes Street Grill....another plus, it's right by Civic Center, so you can take a romantic walk around the Opera House, City Hall, Symphony Auditorium...all very beautiful.",我喜欢海斯街烧烤餐厅……另一个优点是，它就在市政中心旁边，所以你们可以在歌剧院、市政厅和交响乐厅周围浪漫地散步……这些地方都非常美。,我喜欢海斯街扒房……另一个加分项是，它就在市政中心附近，所以你可以去歌剧院、市政厅、交响乐大厅周围浪漫地散散步……那里美极了。,
item_0454,"Speaking of Fallujah, we have only Al-Jazeera to rely on for our news from there.",说到费卢杰，我们只能依靠半岛电视台获取那里的新闻。,说到费卢杰，我们只能依靠半岛电视台来获取那里的消息。,
item_0455,The only difference we had was for package V02.,我们唯一的差异在于 V02 包。,我们唯一的区别在于 V02 软件包。,
item_0456,"The pressure had been building up in him since Stillman's disappearance that morning, and it came out of him now as a torrent of words.",自从那天早上斯蒂尔曼失踪以来，他心中积压的压力此刻终于化作滔滔不绝的话语倾泻而出。,自从那天早晨斯蒂尔曼失踪以来，他心中的压力便不断积聚，此刻终于化作一股话语的洪流倾泻而出。,
item_0457,Fortunately circumstances will force our hand soon since our collective bad behaviour cannot continue indefinitely.,幸运的是，形势很快就会迫使我们采取行动，因为我们的集体不当行为不可能无限期地持续下去。,万幸的是，形势很快就会迫使我们采取行动，因为我们集体的恶劣行径绝不可能无休止地持续下去。,
item_0458,The Commission's estimates of what would be health-endangering values reflect the outcome of the research carried out.,委员会对危害健康值的估算反映了已开展研究的成果。,委员会对可能危害健康的数值所作的估计反映了所开展研究的结果。,
item_0459,"Dekalb County Police Chief Louis Graham...the man who reopened the investigations last year, is mysteriously stepping down.",迪卡尔布县警察局长路易斯·格雷厄姆——正是他去年重启了相关调查——如今却神秘地辞职了。,迪卡尔布县警察局长路易斯·格雷厄姆——去年重启这些调查的人——如今正神秘地卸任。,
item_0460,"(Kut is in southeastern Iraq and has an overwhelmingly Shiite population, who are on the lookout for Baathist saboteurs and willingly turn them in.",（库特位于伊拉克东南部，当地绝大多数居民为什叶派，他们时刻警惕着复兴党破坏分子，并乐意将他们扭送法办。,（库特位于伊拉克东南部，当地居民绝大多数是什叶派，他们时刻警惕复兴党破坏分子，并愿意主动举报他们。,
item_0461,I have a couple of questions so I can wrap up the LOI:,我有几个问题想确认一下，以便完成意向书：,为了能尽快定稿这份意向书（LOI），我还有几个问题想请教：,
item_0462,"If you choose to edit the connection file, remember that all other pages that use the connection file will also be affected by the changes you make.",如果您选择编辑此连接文件，请注意，所有其他使用该连接文件的页面也将受到您所做更改的影响。,如果您选择编辑连接文件，请记住，所有其他使用该连接文件的页面也会受到您所做更改的影响。,
item_0463,But so was it unlikely that a small group of Arab mujahidin would virtually take over Afghanistan.,但在当时看来，一小群阿拉伯圣战分子几乎完全控制阿富汗，同样是极不可能发生的事。,但同样不可思议的是，一小群阿拉伯圣战者竟然几乎掌控了阿富汗。,
item_0464,We must feed you up while we've got the chance. I don't like the sound of that school food,我们得趁着现在有机会，好好给你补补身子。学校那伙食，一听就不怎么样。,趁还有机会，我们得让你好好补补；那所学校的伙食听起来可不怎么样。,
item_0465,Take a photo of a very light plain subject close to the lens using long exposure and smallest aperture you have - over expose by a couple of stops,将镜头贴近一个色调极浅且无图案的纯色主体，使用长曝光和你所拥有的最小光圈进行拍摄——并过曝两档左右。,使用长曝光和你能设定的最小光圈，贴近镜头拍摄一个非常浅色的纯色对象，并过曝约两档。,
item_0466,"Later it was discovered to have been giving flips at half-a-crown a time to a section of the population who were queueing up, all through the ceremony, at the nearby soccer field;",后来才发现，在整个典礼进行期间，它一直在附近的足球场上为排队等候的部分民众提供短程兜风飞行，每次收费半克朗；,后来人们发现，在整个仪式期间，它一直以每次半克朗的价格，为在附近足球场排队的部分民众提供短暂的飞行体验；,
item_0467,"An old woman with crinkly grey hair woke up at her post outside the lavatory and opened the door, smiling and grasping a filthy cleaning rag.",一位满头花白卷发的老妇人在盥洗室外的岗位上醒来，她打开门，面带微笑，手里攥着一块脏兮兮的抹布。,一位头发鬈曲灰白的老妇人在厕所外的值守处醒来，笑着打开了门，手里攥着一块脏兮兮的清洁抹布。,
item_0468,The multiple planetary afflictions are taking their toll.,多重行星凶象正在逐渐造成不利影响。,多重星体刑克带来的负面影响正逐渐显现。,
item_0469,I did not hear back from Shanna or Sharon Butcher.,我没有收到珊娜或莎伦·布彻的回信。,我没有收到珊娜或莎伦·布彻的回复。,
item_0470,"We'll go in and have a steak there one evening, they're trying to make a go of it with a charcoal grill and whatnot.",哪天晚上我们进去在那儿吃块牛排吧，他们正想靠炭火烤炉之类的把生意做起来。,找个晚上咱们去那儿吃顿牛排，他们正用木炭烤炉什么的，想方设法把生意做起来呢。,
item_0471,And the national judges frequently have difficulty in understanding and applying the concept of indirect discrimination.,而且，各国法官往往难以理解和应用间接歧视的概念。,而且，各国法官常常难以理解和适用间接歧视这一概念。,
item_0472,"""I have a duty toward you,"" he tells me.",“我对你负有责任，”他对我说。,“我对你负有责任，”他对我说。,
item_0473,"Bush, in answering the question about the leader of Pakistan, also said: ""The new Pakistani general, he's just been elected -- not elected, this guy took over office.",布什在回答关于巴基斯坦领导人的提问时还说道：“那位新的巴基斯坦将军，他刚当选——不对，不是当选，这家伙是夺取了政权。,布什在回答有关巴基斯坦领导人的问题时还说：“那位新上任的巴基斯坦将军，他刚刚当选——不，不是当选，这家伙是接管了政权。,
item_0474,"The front-runner for the 2000 Republican presidential nomination faltered Thursday in an international affairs pop quiz posed by Andy Hiller, a political reporter for WHDH-TV in Boston.",2000年共和党总统提名的热门人选周四在波士顿WHDH-TV政治记者安迪·希勒提出的一场国际事务突击测验中表现失常。,这位2000年共和党总统候选人提名的领跑者周四在波士顿WHDH-TV政治记者安迪·希勒提出的一场国际事务随堂测验中败下阵来。,
item_0475,"This country can do with a few more white people like you, take it from me.",相信我，这个国家真需要多几个像你这样的白人。,信我一句话，这个国家确实需要更多像你这样的白人。,
item_0476,"We take note of that, Mr von Habsburg, and I should be grateful if you could provide us with this letter.",我们已注意到这一点，冯·哈布斯堡先生；若您能向我们提供这封信，我将不胜感激。,哈布斯堡先生，我们注意到了这一点，如果您能把这封信提供给我们，我将不胜感激。,
item_0477,"""I hope that industry, if put to the test, can do better [than the government], but I do not expect it,"" Griffin added.",“我希望产业界在经受考验时能比政府做得更好，但我并不抱这样的期望，”格里芬补充道。,“我希望业界在经受考验时能比[政府]做得更好，但我对此不抱期望，”格里芬补充道。,
item_0478,"In that respect, we need to dial in Rick Johnson and Olgletree to plan and communicate that plan to the execution team.",在这方面，我们需要让里克·约翰逊和奥格尔特里加入讨论，共同制定计划，并将该计划传达给执行团队。,在这方面，我们需要让里克·约翰逊和奥格尔特里参与进来，共同制定计划并将其传达给执行团队。,
item_0479,"Yeah, Mum's always wishing we had a house-elf to do the ironing, said George.",“是啊，妈妈总盼着家里能有个家养小精灵帮忙熨衣服，”乔治说。,“是啊，妈妈总巴望着咱们能有个家养小精灵来熨衣服呢，”乔治说。,
item_0480,"Like HTML, XML makes use of tags and attributes, but while HTML specifies what each tag and attribute means (and thus how the data between them will look in a browser), XML uses the tags only to delimit pieces of data, and leaves the interpretation of the data completely to the application that reads it.",与 HTML 类似，XML 也使用标签和属性，但 HTML 规定了每个标签和属性的含义（从而决定了它们之间的数据在浏览器中的呈现方式），而 XML 仅使用标签来界定数据块，并将对数据的解析完全留给读取它的应用程序。,与 HTML 一样，XML 也使用标签和属性；但 HTML 会规定每个标签和属性的含义（因而也规定了它们之间的数据在浏览器中的呈现方式），而 XML 仅用标签来界定各段数据，并将数据的解释完全交由读取它的应用程序来完成。,
item_0481,I have just checked with RAC (David Gorte) and we have a green light to go ahead with the project.,我刚刚与风险评估委员会的戴维·戈特（David Gorte）确认过，我们已经获得绿灯，可以启动这个项目了。,我刚刚与 RAC（David Gorte）确认过，我们已获准推进该项目。,
item_0482,"But now that the scene was taking place, he felt quite disappointed, even angry.",可事到临头，他却感到大失所望，甚至有些恼怒。,可如今这一幕真的上演了，他却颇感失望，甚至有些愤怒。,
item_0483,I passed along to Liz Austin your request regarding pleadings A&K has filed setting forth the Trustee's position in connection with the enforcement/nonenforcement of the power contracts and what remedies the Trustee is seeking.,我已向莉兹·奥斯汀转达了您的请求，该请求涉及安理国际律师事务所（A&K）已提交的诉状，其中阐明了受托人关于执行或不执行电力合同的立场以及受托人正在寻求的救济。,我已将你的请求转达给莉兹·奥斯汀，该请求涉及 A&K 已提交的诉讼文书，其中阐明了受托人就电力合同的强制履行或不予强制履行所持的立场，以及受托人正在寻求的救济。,
item_0484,The kind of laugh they've picked up from people like Uncle Willie said Neil.,“那种笑声是他们从威利叔叔这样的人那里学来的，”尼尔说。,“那种笑声是他们从威利叔叔这类人身上学来的，”尼尔说。,
item_0485,We can't avoid being politicized (to use a word as murky as the condition it describes) because it is necessary after all to know what is going on.,我们无法避免被“政治化”（这个词本身就和它所描述的事态一样混沌不清），因为了解时局毕竟是必不可少的。,我们无法避免被政治化（姑且用这个和它所描述的状态一样含混的词），因为归根结底，我们有必要了解正在发生什么。,
item_0486,"I guess it's just the old new Arab 'Me against my brother, me and my brother against my cousin, me and my cousin against my enemy', or 'The enemy of my enemy is my friend' thing going on again.",我想这不过是那套阿拉伯老话又在上演：“我与兄弟相争，我和兄弟一起对付堂兄弟，我和堂兄弟一起对付敌人”，或者说“敌人的敌人就是朋友”。,我想这不过是那句常谈常新的阿拉伯谚语在起作用：“我与兄弟相争，我与兄弟联手抗堂亲，我与堂亲合力御外敌”，又或者说，不过是“敌人的敌人就是朋友”那一套在重演。,
item_0487,"of course, his hopes hadn't been high; they'd never given him a proper present, let alone a cake – but to ignore it completely.",当然，他本就没抱什么期望；他们以前从未送过他一件像样的礼物，更不用说生日蛋糕了——可竟然彻底把它给忽略了。,当然，他本来也没抱多大希望；他们从来就没送过他一件像样的礼物，更别说蛋糕了——可竟然彻底无视这件事。,
item_0488,"There is an e-mail by Moussaoui, however, dated July 31, 2001 indicating that he sought to take a crop dusting course that was to last up to 6 months.",然而，有一封穆萨维于2001年7月31日发出的电子邮件显示，他曾试图参加一门最长为期6个月的农用飞机喷洒课程。,然而，穆萨维在2001年7月31日发送的一封电子邮件显示，他当时曾试图参加一项为期长达六个月的农作物喷洒飞行课程。,
item_0489,"According to Director of Central Intelligence George Tenet, al Qaeda’s ability to conduct an anthrax attack is one of the most immediate threats the United States is likely to face.""",根据中央情报局局长乔治·特尼特的说法，基地组织发动炭疽袭击的能力是美国可能面临的最直接威胁之一。,据中央情报总监乔治·特尼特称，“基地”组织实施炭疽袭击的能力是美国可能面临的最紧迫威胁之一。,
item_0490,"When items in a field are hidden by autofiltering or filter by selection, the drop-down arrow Field arrow in the field label is blue.",当字段中的项因自动筛选或按选定内容筛选而被隐藏时，字段标签中的下拉箭头（字段箭头）会变为蓝色。,当字段中的项目因自动筛选或按所选内容筛选而被隐藏时，字段标签中的下拉箭头（字段箭头）会变为蓝色。,
item_0491,"Supposing he was still alive in another four weeks, what would happen if he didn't turn up at Hogwarts?",假设四个星期后他居然还活着，要是他不去霍格沃茨报到，会发生什么呢？,假设再过四个星期他还活着，如果他没去霍格沃茨报到，会发生什么呢？,
item_0492,"Despite many wrinkles, India remains a part-democracy and merely signing on to a piece of paper that calls for an independent Kashmir does not get you into the trouble that writing an op-ed piece against Sonia Gandhi or Atal Behari Vajpayee would instantly.",尽管存在诸多瑕疵，印度依然算是一个半民主国家，仅仅签署一份呼吁克什米尔独立的声明并不会给你惹来什么麻烦，而若是撰写一篇反对索尼娅·甘地或阿塔尔·贝哈里·瓦杰帕伊的社评文章，则会让你立刻陷入困境。,尽管存在诸多瑕疵，印度仍算是一个半民主国家；仅仅签署一份呼吁克什米尔独立的文件，并不会像写一篇批评索尼娅·甘地或阿塔尔·贝哈里·瓦杰帕伊的专栏评论那样，立刻让你惹上麻烦。,
item_0493,Every move Google makes brings this particular future closer.,谷歌的每一步行动，都让这个特定的未来更近了一步。,谷歌的每一次举措，都让这一特定的未来渐行渐近。,
item_0494,"Just kidding, Pepsi is actually in the process of being thrown out of India for similar crimes, as well.",开个玩笑，其实百事可乐也正因为类似的罪行而面临被赶出印度的境地。,开玩笑的，其实百事也正因类似罪行而面临被赶出印度的境地。,
item_0495,"But both knew that, in those days, the important thing was to give Adamson Mweta faith in himself by positing a future that was real because you, a white person with nothing personal to gain by it, showed you believed it would come about.",但两人都清楚，在那个年代，最重要的是帮亚当森·姆韦塔建立起对自己的信心，而方法则是去描绘一个真实可期的未来——正因为你作为一个毫无私利的白人，用行动表明了你深信这个未来终将实现。,但两人都知道，在那些日子里，最要紧的是让亚当森·姆韦塔对自己有信心：为他设想一个未来，而这个未来之所以显得真实可信，是因为你——一个不会从中谋取任何私利的白人——表明自己相信它终会到来。,
item_0496,"Another time I'll segueway into all the fun work related instances where ""Mommies"" get out of doing work and hiding behind childcare as the reason.",下次我再顺带聊聊职场中那些“有趣”的场景：某些“妈妈们”如何以照顾孩子为挡箭牌，逃避本该承担的工作。,下次有机会，我再顺便聊聊那些职场上挺逗的例子，看某些“宝妈”是如何拿带娃当挡箭牌来逃避工作的。,
item_0497,Your mama is so fat: When she hauls ass she has to make two trips.,你妈胖得要命：搬她那屁股都得跑两趟。,你妈胖得：连挪个屁股都得分两趟。,
item_0498,I just wanted to follow up on whether you will have a chance to send a draft Credit Support Annex (similar in form to the one previously executed with ENA).,我只是想跟进一下，您是否方便发送一份信用支持附件（CSA）草案（格式与此前与ENA签署的类似）。,我想跟进确认一下，您是否方便发送一份《信用支持附件》草案（格式与此前同 ENA 签署的版本类似）。,
item_0499,"""The book -- I guess one way, one thing to think about it is -- one of the themes would be, I was given a charge to keep.",这本书——我想，理解它的一种方式或一个角度是——它的主题之一就是，我被赋予了一项必须坚守的使命。,这本书——我想，可以从一个角度来理解——它的主题之一就是：我肩负着一项必须坚守的使命。,
item_0500,"Musharraf made his coup in part because of the military's anger over Prime Minister Nawaz Sharif's willingness to back down from confronting India over Kashmir, so that he explicitly came to power as a warmonger.",穆沙拉夫发动政变的部分原因是军方对总理纳瓦兹·谢里夫愿意在克什米尔问题上放弃与印度对抗感到愤怒，因此他明确是以好战者的身份上台的。,穆沙拉夫发动政变，部分原因是军方对总理纳瓦兹·谢里夫甘愿在克什米尔问题上向印度示弱让步感到愤怒，因此他显而易见是作为一个战争贩子登上权力舞台的。,
item_0501,That will ensure that I wont take up too much of your time!!,这样能确保我不会占用您太多时间！！,这样就能确保我不会占用您太多时间！！,
item_0502,You can apply a filter to a series or category field to show the top or bottom n items based on a total.,您可以对系列字段或类别字段应用筛选器，以根据总计显示排名前 n 位或后 n 位的项。,您可以对系列或类别字段应用筛选，以根据总计显示前 n 个或后 n 个项目。,
item_0503,"They already have rights to take it, alter it, and release those changes to the world - this is what the whole open source thing is about.",他们本就有权获取它、修改它，并向全世界发布这些改动——这正是开源的核心所在。,他们本就拥有获取、修改以及向世人发布这些改动的权利——而这正是整个开源运动的意义所在。,
item_0504,Harry just caught sight of a pair of bright brown eyes staring at him before it closed with a snap.,哈利只来得及瞥见一双明亮的棕色眼睛正盯着他，它便啪的一声合上了。,哈利刚瞥见一双明亮的褐色眼睛正盯着他，紧接着那双眼睛便啪的一声合上了。,
item_0505,The moment they know the de-gnoming's going on they storm up to have a look.,他们一听说正在清除地精，就会蜂拥而至来看热闹。,他们一听见要清剿地精，就会一窝蜂地跑来看个究竟。,
item_0506,What became of the hens I don't know either.,那些母鸡后来怎样了，我也不知道。,那些母鸡后来怎么样了，我也不知道。,
item_0507,Richard - please let me know what we need to do next to file suit.,理查德，请告知我们下一步需要做什么才能提起诉讼。,理查德，请告知我们下一步需要做什么来提起诉讼。,
item_0508,"There should be a Pixel Mapping function in the menu that will get rid of them, most sensors have a few dead and flipped pixels, some only show up on long exposures.",菜单中应该有一个“像素映射”功能可以消除它们，大多数传感器都有一些坏点和翻转像素，其中一些只在长曝光时才会显现。,菜单里应该有一个“像素映射”功能，可以消除这些问题；大多数传感器都会有少量坏点和异常像素，其中有些只会在长时间曝光时显现。,
item_0509,"The what? Auster laughed, and in that laugh everything was suddenly blown to bits.",“什么？”奥斯特笑了起来，而就在那笑声中，一切都骤然炸得粉碎。,“什么玩意儿？”奥斯特大笑起来，而在那笑声中，一切瞬间灰飞烟灭。,
